ticker,next_day_forecast,next_n_days_forecast,max_n_days_forecast,min_n_days_forecast,avg_n_days_forecast,mse,mape,current_price,current_rsi,model_type,gain_per_share,baseline_shares_purchased,baseline_total_gain
AEO,23.97823143005371,"[23.97823143005371, 23.669340133666992, 23.89104652404785, 23.404937744140625, 23.507179260253906, 23.229305267333984, 23.398937225341797, 23.71987533569336, 23.851545333862305, 23.523771286010742, 23.789382934570312, 23.236366271972656, 23.404407501220703, 23.287282943725586, 23.42239761352539, 23.957279205322266, 24.038118362426758, 23.793073654174805, 23.977113723754883, 23.50301742553711]",24.038118362426758,23.229305267333984,23.62913045883179,1.8751055565282513,4.809214334406668,25.260000228881836,63.67462492362577,timesfm,-1.6308697700500474,39.0,-61.69580340099329
ARRY,9.897053718566895,"[9.897053718566895, 9.690085411071777, 10.01285171508789, 9.402179718017578, 9.336870193481445, 9.17367935180664, 9.611221313476562, 10.192976951599121, 10.033918380737305, 9.470684051513672, 9.567821502685547, 9.395196914672852, 9.48013973236084, 9.450087547302246, 9.738096237182617, 10.20685863494873, 10.210362434387207, 9.306538581848145, 9.231695175170898, 8.573040008544922]",10.210362434387207,8.573040008544922,9.599067878723144,5.44210728032949,19.700300418020593,11.229999542236328,49.19966056577405,timesfm,-1.6309316635131843,89.0,-140.7983305110932
RBLX,61.01032257080078,"[61.01032257080078, 60.35206985473633, 60.94031524658203, 60.49823760986328, 60.432518005371094, 59.859840393066406, 60.31135940551758, 60.454872131347656, 60.496742248535156, 60.60057830810547, 60.91586685180664, 59.953529357910156, 59.93928527832031, 59.83384323120117, 60.1850471496582, 60.37428283691406, 60.72174835205078, 59.94933319091797, 60.564414978027344, 59.97882080078125]",61.01032257080078,59.83384323120117,60.368651390075684,68.44637219282814,10.77577504738714,62.0,44.76030877361301,timesfm,-1.6313486099243164,16.0,-25.31853042602539
VG,8.128451347351074,"[8.128451347351074, 7.991559028625488, 9.016853332519531, 7.244858741760254, 6.780925750732422, 8.277262687683105, 7.743011474609375, 8.490187644958496, 8.228485107421875, 8.006023406982422, 8.619672775268555, 7.039731025695801, 7.516265869140625, 7.347896575927734, 7.926692962646484, 9.778241157531738, 10.509974479675293, 8.665776252746582, 7.849728584289551, 5.9802446365356445]",10.509974479675293,5.9802446365356445,8.057092142105102,7.852209965268865,27.107016588303885,9.6899995803833,48.97958605929696,timesfm,-1.632907438278199,103.0,-163.14378215837485
SBET,5.490937232971191,"[5.490937232971191, 5.127779960632324, 5.096264839172363, 4.872854232788086, 4.938464164733887, 4.916434288024902, 5.054684638977051, 4.993700981140137, 5.142154693603516, 4.9499359130859375, 5.114370346069336, 4.708869934082031, 4.9134111404418945, 4.908079147338867, 5.045873641967773, 5.29005241394043, 5.326204299926758, 5.196030616760254, 5.165794372558594, 4.952518463134766]",5.490937232971191,4.708869934082031,5.060220766067505,3.2162997525501282,23.212713338664457,6.71999979019165,29.467680280909633,timesfm,-1.6597790241241457,148.0,-238.27787670326234
WULF,14.112298965454102,"[14.112298965454102, 13.85034465789795, 13.739259719848633, 13.54794979095459, 13.479264259338379, 13.306757926940918, 13.40048885345459, 13.473152160644531, 13.388721466064453, 13.247505187988281, 13.270078659057617, 13.068143844604492, 13.081430435180664, 13.093978881835938, 13.128639221191406, 13.316726684570312, 13.290328025817871, 13.021021842956543, 12.977903366088867, 12.817647933959961]",14.112298965454102,12.817647933959961,13.330582094192504,5.975589121584562,14.93618134421007,15.010000228881836,57.09342683301188,timesfm,-1.6794181346893318,66.0,-107.51634898281101
M,21.509620666503906,"[21.509620666503906, 20.76272964477539, 20.989883422851562, 20.637142181396484, 20.450130462646484, 20.088943481445312, 20.801496505737305, 20.525039672851562, 20.922073364257812, 20.370025634765625, 20.74433708190918, 20.345619201660156, 20.70062255859375, 20.512290954589844, 20.768447875976562, 21.062341690063477, 21.201017379760742, 20.60028076171875, 20.994197845458984, 20.583986282348633]",21.509620666503906,20.088943481445312,20.728511333465576,5.9328406845968855,9.656321927097775,22.40999984741211,64.7348903192304,timesfm,-1.6814885139465332,44.0,-71.76592977523804
AI,10.651113510131836,"[10.651113510131836, 8.50892448425293, 10.24662971496582, 6.857692718505859, 5.903226852416992, 8.093128204345703, 7.494539260864258, 10.56057357788086, 8.365522384643555, 8.575469970703125, 9.939510345458984, 7.9875946044921875, 9.36064338684082, 8.54550552368164, 8.604248046875, 11.491125106811523, 12.166839599609375, 8.350465774536133, 7.372282028198242, 4.835338592529297]",12.166839599609375,4.835338592529297,8.695518684387206,2.647282548101793,10.8212138568401,10.380000114440918,44.52173722669141,timesfm,-1.6844814300537116,96.0,-156.8589107666016
PSNY,17.318830490112305,"[17.318830490112305, 17.166961669921875, 17.006290435791016, 16.68719482421875, 16.550094604492188, 16.361217498779297, 16.182283401489258, 16.031972885131836, 15.712653160095215, 15.625690460205078, 15.435091018676758, 15.21274471282959, 15.06585693359375, 15.069790840148926, 15.005216598510742, 14.748157501220703, 14.172987937927246, 13.933273315429688, 13.824457168579102, 13.564949989318848]",17.318830490112305,13.564949989318848,15.533785772323608,8.11150183417726,14.138690970769808,17.219999313354492,56.61810940944254,timesfm,-1.6862135410308845,58.0,-94.86637381839755
ETNB,14.191047668457031,"[14.191047668457031, 13.931973457336426, 14.059016227722168, 13.341657638549805, 13.252630233764648, 13.08793830871582, 13.172370910644531, 13.487176895141602, 13.367986679077148, 13.021764755249023, 13.32408332824707, 12.614550590515137, 12.779518127441406, 12.535797119140625, 12.547847747802734, 13.119941711425781, 12.899502754211426, 12.738754272460938, 12.939258575439453, 12.380840301513672]",14.191047668457031,12.380840301513672,13.139682865142822,42.19008833186441,43.53315648449595,14.84000015258789,62.49992549456706,timesfm,-1.7003172874450687,67.0,-110.50362051105502
UEC,15.396121978759766,"[15.396121978759766, 15.005961418151855, 14.920534133911133, 14.918739318847656, 14.84188461303711, 14.597942352294922, 14.898648262023926, 15.009761810302734, 14.8858003616333, 14.629958152770996, 14.628299713134766, 14.329054832458496, 14.213781356811523, 13.967463493347168, 14.143888473510742, 14.365774154663086, 14.286886215209961, 13.838665962219238, 13.962189674377441, 13.842132568359375]",15.396121978759766,13.838665962219238,14.53417444229126,5.985894261690329,13.624260489759418,16.25,45.42090820837349,timesfm,-1.7158255577087402,61.0,-101.52539824962615
ONB,24.211898803710938,"[24.211898803710938, 23.872970581054688, 23.93770980834961, 23.724159240722656, 23.59454345703125, 23.413467407226562, 23.49089241027832, 23.583702087402344, 23.500686645507812, 23.217485427856445, 23.41644859313965, 23.29480743408203, 23.278844833374023, 23.21639633178711, 23.287076950073242, 23.371816635131836, 23.345836639404297, 23.02713966369629, 23.19502830505371, 23.103240966796875]",24.211898803710938,23.02713966369629,23.454207611083984,5.657417203330624,8.630205406507844,25.200000762939453,59.553358449131046,timesfm,-1.7457931518554695,39.0,-66.04335493469242
BROS,49.096588134765625,"[49.096588134765625, 46.29808807373047, 48.66171646118164, 45.14337921142578, 45.452518463134766, 45.028079986572266, 46.07008361816406, 48.31855773925781, 49.39223861694336, 46.450523376464844, 49.0704345703125, 45.82152557373047, 45.82190704345703, 45.35009002685547, 46.53166961669922, 49.05807876586914, 49.58149719238281, 46.57870101928711, 48.19256591796875, 45.33892822265625]",49.58149719238281,45.028079986572266,47.06285858154297,22.633550989840295,7.8545328592517425,48.810001373291016,38.90215333108456,timesfm,-1.7471427917480469,20.0,-33.89457015991211
RPRX,43.59646987915039,"[43.59646987915039, 43.15769958496094, 43.355377197265625, 42.87507629394531, 43.18726348876953, 42.97328186035156, 43.081947326660156, 43.750709533691406, 43.756072998046875, 43.22045135498047, 43.565006256103516, 43.106040954589844, 43.46600341796875, 43.14482498168945, 43.476985931396484, 43.8280029296875, 43.91114807128906, 43.301841735839844, 43.59748840332031, 43.06105422973633]",43.91114807128906,42.87507629394531,43.37063732147217,32.31120624655232,12.108766315883065,45.119998931884766,80.12256462434604,timesfm,-1.749361610412599,22.0,-37.33137676620486
MARA,9.351995468139648,"[9.351995468139648, 6.143306732177734, 8.613131523132324, 2.110708236694336, 1.5111370086669922, 4.5836181640625, 3.1639575958251953, 7.693581581115723, 5.344272613525391, 6.047615051269531, 7.7220916748046875, 4.953132629394531, 7.57647705078125, 5.564207077026367, 8.224102020263672, 9.839096069335938, 10.82947063446045, 5.990142822265625, 5.600318908691406, 3.3410205841064453]",10.82947063446045,1.5111370086669922,6.210169172286987,7.947966446021644,24.96598849685013,7.96999979019165,38.79941190544493,timesfm,-1.7598306179046634,125.0,-213.37946242094046
BCS,25.401508331298828,"[25.401508331298828, 24.897037506103516, 25.38347816467285, 23.10828399658203, 23.80841827392578, 23.773439407348633, 23.91128158569336, 24.215038299560547, 24.043380737304688, 23.863431930541992, 24.43682098388672, 23.541330337524414, 24.003816604614258, 23.734819412231445, 24.403173446655273, 24.822402954101562, 25.26388931274414, 24.378286361694336, 24.216981887817383, 23.339221954345703]",25.401508331298828,23.10828399658203,24.227302074432373,0.6199947199362214,2.3768458051110475,25.989999771118164,44.66884715637686,timesfm,-1.762697696685791,38.0,-64.97303709983825
NU,16.53421401977539,"[16.53421401977539, 15.997276306152344, 16.233186721801758, 15.768239974975586, 15.555583000183105, 15.198719024658203, 15.537820816040039, 15.936302185058594, 16.037975311279297, 15.645769119262695, 15.81692123413086, 15.350666046142578, 15.335578918457031, 15.441734313964844, 15.40412712097168, 16.158498764038086, 16.223052978515625, 15.531818389892578, 15.905095100402832, 15.395689010620117]",16.53421401977539,15.198719024658203,15.750413417816162,1.4311678623695108,5.5104754343378985,17.530000686645508,47.17949846556383,timesfm,-1.7795872688293457,57.0,-98.39338009357452
ADM,67.9891128540039,"[67.9891128540039, 70.78081512451172, 67.85417175292969, 61.12213134765625, 62.51507568359375, 63.783817291259766, 63.02515411376953, 66.23736572265625, 66.9240493774414, 63.824344635009766, 66.50114440917969, 63.28767013549805, 65.86997985839844, 63.72380065917969, 68.50227355957031, 73.012451171875, 72.74069213867188, 66.73091125488281, 64.8221664428711, 62.696434020996094]",73.012451171875,61.12213134765625,66.09717807769775,113.81722751261259,13.489846185919502,67.87999725341797,52.41320367476484,timesfm,-1.7828191757202205,14.0,-24.210684406280595
SOFI,17.530155181884766,"[17.530155181884766, 17.269874572753906, 17.53766441345215, 17.569129943847656, 17.242868423461914, 16.962440490722656, 17.43691635131836, 17.439617156982422, 16.893455505371094, 16.884963989257812, 17.032642364501953, 16.82660675048828, 16.745620727539062, 16.69294548034668, 17.070755004882812, 17.563119888305664, 17.42121124267578, 17.12914276123047, 17.67055892944336, 17.480329513549805]",17.67055892944336,16.69294548034668,17.22000093460083,8.837605779332629,12.934577170845497,19.020000457763672,27.030324972678685,timesfm,-1.7999995231628425,52.0,-90.79197594833377
BBWI,22.323604583740234,"[22.323604583740234, 22.125202178955078, 22.25501251220703, 22.149658203125, 21.999242782592773, 21.927043914794922, 22.196250915527344, 22.355403900146484, 22.49364471435547, 22.329832077026367, 22.625831604003906, 22.471221923828125, 22.50719451904297, 22.78871726989746, 22.89192771911621, 23.100656509399414, 23.211713790893555, 23.06854820251465, 23.181140899658203, 23.103057861328125]",23.211713790893555,21.927043914794922,22.555245304107665,7.320600009323241,11.091122461008629,24.3799991607666,68.5446335076022,timesfm,-1.824753856658937,41.0,-72.57046087932592
AVTR,7.382595062255859,"[7.382595062255859, 7.292949676513672, 7.284797668457031, 7.198259353637695, 7.13238525390625, 7.09898567199707, 7.238973617553711, 7.317607879638672, 7.377035140991211, 7.212282180786133, 7.1924896240234375, 7.123327255249023, 7.100103378295898, 7.191532135009766, 7.224515914916992, 7.317012786865234, 7.243618011474609, 7.135015487670898, 7.027467727661133, 6.894325256347656]",7.382595062255859,6.894325256347656,7.199263954162598,1.2472656687573815,8.997620778326564,9.029999732971191,27.868845868568513,timesfm,-1.8307357788085934,110.0,-195.3395075988769
BP,38.00237274169922,"[38.00237274169922, 36.7169189453125, 37.12122344970703, 36.42109680175781, 36.19094467163086, 35.46537780761719, 36.267356872558594, 36.87171936035156, 36.81731414794922, 36.160186767578125, 36.500587463378906, 35.65105056762695, 36.14056396484375, 35.53020477294922, 36.12358093261719, 36.8040885925293, 36.666954040527344, 35.6949462890625, 36.07740020751953, 35.571983337402344]",38.00237274169922,35.46537780761719,36.339793586730956,13.564551720886083,8.9461025202668,38.18000030517578,51.38862844270132,timesfm,-1.8402067184448256,26.0,-46.4100134391785
METC,15.163718223571777,"[15.163718223571777, 14.79902458190918, 14.841071128845215, 14.573657989501953, 14.54446029663086, 14.439106941223145, 14.64102840423584, 14.652138710021973, 14.772815704345703, 14.566144943237305, 14.85398006439209, 14.430985450744629, 14.465470314025879, 14.580497741699219, 14.771732330322266, 15.01784896850586, 15.150421142578125, 14.725921630859375, 14.809743881225586, 14.46866226196289]",15.163718223571777,14.430985450744629,14.713421535491943,29.853925943994362,28.394470298954776,16.559999465942383,37.573714910095916,timesfm,-1.8465779304504402,60.0,-107.47083555221562
OKLO,63.104373931884766,"[63.104373931884766, 63.02349090576172, 62.862083435058594, 62.618526458740234, 62.942543029785156, 63.177337646484375, 63.30412292480469, 62.565589904785156, 62.0146369934082, 61.57508087158203, 61.25496292114258, 61.08842468261719, 60.230281829833984, 60.35883331298828, 62.05565643310547, 61.36185073852539, 61.07804870605469, 60.77406311035156, 61.529296875, 62.742919921875]",63.30412292480469,60.230281829833984,61.983106231689455,497.18596789543807,29.54508671088843,63.83000183105469,36.46029882468606,timesfm,-1.846895599365233,15.0,-26.87233097076414
HPQ,17.17740821838379,"[17.17740821838379, 16.865310668945312, 17.07039451599121, 16.628490447998047, 16.653621673583984, 16.476463317871094, 16.72458839416504, 17.08795928955078, 17.360565185546875, 16.661657333374023, 16.892213821411133, 16.28349494934082, 16.517213821411133, 16.476543426513672, 16.599525451660156, 16.939361572265625, 17.026611328125, 16.439044952392578, 16.624858856201172, 16.18337631225586]",17.360565185546875,16.18337631225586,16.734435176849367,1.320177708194024,5.488524811236437,18.59000015258789,43.22168185702296,timesfm,-1.855564975738524,53.0,-95.39459540271753
FUN,16.62911033630371,"[16.62911033630371, 16.352182388305664, 16.497243881225586, 16.015939712524414, 15.96760368347168, 15.983564376831055, 16.25351905822754, 16.417848587036133, 16.569067001342773, 16.321874618530273, 16.407848358154297, 16.121868133544922, 16.029232025146484, 16.427499771118164, 16.675899505615234, 16.910642623901367, 16.916881561279297, 16.53162384033203, 16.4570369720459, 16.022518157958984]",16.916881561279297,15.96760368347168,16.375450229644777,1.3022629898351172,5.836754289787507,18.239999771118164,51.16278867941049,timesfm,-1.8645495414733873,54.0,-97.66510498237602
SGML,11.76264762878418,"[11.76264762878418, 10.91425609588623, 11.463207244873047, 9.615510940551758, 9.892395973205566, 9.751590728759766, 10.76998519897461, 11.34555721282959, 11.43826675415039, 10.265854835510254, 10.949755668640137, 9.665159225463867, 10.553227424621582, 10.230588912963867, 10.384689331054688, 11.919075965881348, 11.31555461883545, 10.45954704284668, 10.110677719116211, 9.044647216796875]",11.919075965881348,9.044647216796875,10.592609786987305,34.18581483265825,40.37805900638112,12.470000267028809,59.580500153431245,timesfm,-1.8773904800415036,80.0,-145.68550125122067
FLG,13.127569198608398,"[13.127569198608398, 12.880867004394531, 13.059000015258789, 11.086769104003906, 10.901259422302246, 11.175130844116211, 12.188667297363281, 12.068135261535645, 11.917269706726074, 11.69525146484375, 12.011322021484375, 11.514610290527344, 11.715100288391113, 11.388318061828613, 12.621243476867676, 13.7532320022583, 13.392101287841797, 11.92186164855957, 11.907025337219238, 10.872254371643066]",13.7532320022583,10.872254371643066,12.059849405288697,32.12905969149888,35.53432244944434,13.9399995803833,60.40460563670664,timesfm,-1.8801501750946041,71.0,-129.48594255876537
NCLH,23.04108428955078,"[23.04108428955078, 22.115806579589844, 22.720285415649414, 21.15504264831543, 21.51709747314453, 21.36752700805664, 21.929031372070312, 22.83197021484375, 23.194168090820312, 22.185548782348633, 23.14798927307129, 21.929380416870117, 22.20806312561035, 22.350791931152344, 22.380615234375, 23.306034088134766, 23.57183074951172, 22.46515464782715, 23.237478256225586, 21.90263557434082]",23.57183074951172,21.15504264831543,22.42787675857544,8.346237260720773,11.072707910532694,24.309999465942383,58.94897644488974,timesfm,-1.8821227073669426,41.0,-74.8520200719833
IBKR,72.6190185546875,"[72.6190185546875, 72.36495971679688, 72.65338134765625, 72.28759765625, 72.27371215820312, 71.98869323730469, 72.12530517578125, 72.36197662353516, 72.58309173583984, 72.41230773925781, 72.41795349121094, 72.12789916992188, 72.22999572753906, 72.08794403076172, 72.50086975097656, 72.97266387939453, 73.16810607910156, 72.92970275878906, 73.15562438964844, 72.96153259277344]",73.16810607910156,71.98869323730469,72.51111679077148,4.734133059240412,2.3939134369497705,74.4000015258789,49.09571293708022,timesfm,-1.8888847351074247,13.0,-23.818836509704624
BTSG,39.462364196777344,"[39.462364196777344, 38.98358154296875, 38.98222351074219, 38.260284423828125, 38.60975646972656, 38.335304260253906, 38.45265197753906, 39.119483947753906, 39.241180419921875, 38.779937744140625, 39.47077178955078, 38.39186477661133, 39.48162078857422, 39.30390930175781, 39.459381103515625, 40.3387336730957, 40.1810302734375, 39.683738708496094, 39.808128356933594, 39.03826141357422]",40.3387336730957,38.260284423828125,39.16921043395996,1.7009037504649314,2.668951067606972,41.060001373291016,55.931078661070096,timesfm,-1.8907909393310547,24.0,-44.017613067626954
SERV,12.190618515014648,"[12.190618515014648, 5.040850639343262, 11.818475723266602, -3.1524157524108887, 1.314610481262207, 5.001989364624023, 5.434774398803711, 12.219780921936035, 5.288325309753418, 5.5880022048950195, 10.71541976928711, 5.224206924438477, 14.594278335571289, 5.689295291900635, 10.849143028259277, 19.704465866088867, 15.592264175415039, 4.754076957702637, 2.411698818206787, 1.2323822975158691]",19.704465866088867,-3.1524157524108887,7.575612163543701,6.320139559747451,19.862793976452817,9.489999771118164,42.71317501651557,timesfm,-1.9143876075744632,105.0,-194.98037783145907
FLR,52.66869354248047,"[52.66869354248047, 52.21662139892578, 53.18903732299805, 51.23104476928711, 50.963645935058594, 50.48616027832031, 51.23480224609375, 53.06401824951172, 53.451393127441406, 51.46781539916992, 52.12602996826172, 50.53673553466797, 51.13990020751953, 50.59842300415039, 51.33757019042969, 52.53824996948242, 52.720767974853516, 51.331111907958984, 52.188446044921875, 50.44095993041992]",53.451393127441406,50.44095993041992,51.74657135009765,30.835834844027705,10.359333748970375,53.689998626708984,72.24199207737635,timesfm,-1.943427276611331,18.0,-33.932240249633836
SO,93.20699310302734,"[93.20699310302734, 92.2519302368164, 93.30093383789062, 91.5467758178711, 91.89533996582031, 91.35550689697266, 92.24433135986328, 92.53799438476562, 92.90348815917969, 92.07742309570312, 92.91293334960938, 91.57857513427734, 92.0372085571289, 91.75875091552734, 92.00948333740234, 92.86042785644531, 93.17962646484375, 92.21641540527344, 93.2293701171875, 92.00286865234375]",93.30093383789062,91.35550689697266,92.35531883239746,21.887861556760623,4.520725802373528,94.30000305175781,62.506281344578696,timesfm,-1.9446842193603544,10.0,-18.863436927795437
CWAN,22.354076385498047,"[22.354076385498047, 21.648820877075195, 21.838069915771484, 20.9885311126709, 20.949556350708008, 20.719989776611328, 21.050268173217773, 21.532672882080078, 21.95378875732422, 21.478269577026367, 21.618797302246094, 20.78913116455078, 21.02305030822754, 20.98064422607422, 21.143571853637695, 22.250720977783203, 22.179567337036133, 21.03220558166504, 21.21550750732422, 20.23472023010254]",22.354076385498047,20.23472023010254,21.349098014831544,0.3792858515149419,2.0111496393318653,23.299999237060547,33.33333333333333,timesfm,-1.9509012222290032,42.0,-79.4797157936096
PBR-A,13.767217636108398,"[13.767217636108398, 13.358638763427734, 13.485359191894531, 12.8169527053833, 12.570847511291504, 12.48230266571045, 12.60878849029541, 12.916064262390137, 12.85267162322998, 12.575531005859375, 12.781208992004395, 12.326802253723145, 12.508865356445312, 12.350676536560059, 12.384394645690918, 12.828795433044434, 12.90359115600586, 12.420934677124023, 12.482088088989258, 12.050816535949707]",13.767217636108398,12.050816535949707,12.723627376556397,6.352909507813227,16.642129678611777,14.6899995803833,55.33980762310276,timesfm,-1.9663722038269036,68.0,-129.70191056442258
RIVN,16.185998916625977,"[16.185998916625977, 13.491110801696777, 16.157865524291992, 9.814305305480957, 11.589552879333496, 10.840624809265137, 12.352554321289062, 14.184401512145996, 13.459275245666504, 13.062196731567383, 14.336240768432617, 12.259817123413086, 14.365860939025879, 11.597379684448242, 13.816003799438477, 16.83745765686035, 15.92285442352295, 12.603610038757324, 12.141098022460938, 10.833229064941406]",16.83745765686035,9.814305305480957,13.292571878433227,1.9363959415110454,7.14336333680641,15.270000457763672,52.702704846152116,timesfm,-1.9774285793304447,65.0,-124.67687192678454
AS,40.56825256347656,"[40.56825256347656, 40.19478225708008, 40.375213623046875, 40.17097091674805, 40.25383758544922, 40.04625701904297, 40.19615173339844, 40.065345764160156, 40.13648986816406, 39.906898498535156, 40.071041107177734, 39.98480987548828, 39.978515625, 39.66471481323242, 39.74777603149414, 39.70695495605469, 39.76560592651367, 39.55509948730469, 39.64130783081055, 39.464942932128906]",40.56825256347656,39.464942932128906,39.97474842071533,21.554036772088146,10.258907253186008,41.959999084472656,69.10393449768644,timesfm,-1.985250663757327,23.0,-44.29094230842597
CNK,25.468284606933594,"[25.468284606933594, 24.553028106689453, 24.895069122314453, 24.27882194519043, 24.387971878051758, 24.08513641357422, 24.420368194580078, 24.713363647460938, 24.950368881225586, 24.38628387451172, 24.81085205078125, 24.217395782470703, 24.42286491394043, 24.159503936767578, 24.11962890625, 24.645263671875, 24.905128479003906, 24.070066452026367, 24.558944702148438, 23.9764347076416]",25.468284606933594,23.9764347076416,24.501239013671874,2.622588964791793,5.373855878325184,26.489999771118164,75.97043009141524,timesfm,-1.9887607574462898,37.0,-71.37662358474734
HMY,19.600875854492188,"[19.600875854492188, 19.067955017089844, 19.505109786987305, 18.377365112304688, 18.513187408447266, 18.529455184936523, 18.8874454498291, 19.98269271850586, 19.828887939453125, 18.87741470336914, 19.31917953491211, 17.995288848876953, 18.344762802124023, 18.143360137939453, 18.587106704711914, 19.81233024597168, 19.8116512298584, 18.587444305419922, 18.796463012695312, 17.960193634033203]",19.98269271850586,17.960193634033203,18.9264084815979,2.316059184995356,5.339634438592291,20.920000076293945,48.08743093459582,timesfm,-1.9935915946960456,47.0,-90.88784080219273
STM,32.692996978759766,"[32.692996978759766, 31.99862289428711, 32.197044372558594, 31.410615921020508, 31.294038772583008, 31.352584838867188, 31.613819122314453, 32.05385971069336, 32.01000213623047, 31.455812454223633, 31.77960968017578, 30.84140968322754, 31.11732292175293, 31.1805419921875, 31.3591251373291, 31.925260543823242, 32.10465621948242, 31.451894760131836, 31.819805145263672, 30.75346565246582]",32.692996978759766,30.75346565246582,31.620624446868895,23.906293832861046,13.093896608363162,33.619998931884766,72.22653147228971,timesfm,-1.9993744850158706,29.0,-56.24240426349644
ABT,111.87388610839844,"[111.87388610839844, 111.47200012207031, 112.9688949584961, 108.39105987548828, 107.64575958251953, 106.76569366455078, 108.72967529296875, 111.44715118408203, 111.36214447021484, 110.1121826171875, 111.29816436767578, 108.8808364868164, 110.56961822509766, 108.22293090820312, 109.93675231933594, 112.46730041503906, 112.94434356689453, 110.8812484741211, 110.19798278808594, 107.86486053466797]",112.9688949584961,106.76569366455078,110.20162429809571,5.8141159664199265,1.8515102678097024,112.20999908447266,61.53845223034381,timesfm,-2.0083747863769474,8.0,-15.584988342285111
JHX,23.940052032470703,"[23.940052032470703, 22.936948776245117, 23.493074417114258, 22.327966690063477, 22.352684020996094, 22.320222854614258, 22.720855712890625, 23.203433990478516, 23.349979400634766, 22.522844314575195, 23.325817108154297, 22.23630714416504, 22.887489318847656, 23.21428680419922, 23.243682861328125, 24.37444305419922, 24.294219970703125, 22.99336051940918, 23.527259826660156, 21.959228515625]",24.37444305419922,21.959228515625,23.061207866668703,1.3255491310186691,3.699048309688359,25.079999923706055,66.77368849026055,timesfm,-2.018792057037352,39.0,-76.37090351772302
ASX,23.10989761352539,"[23.10989761352539, 22.937461853027344, 22.514911651611328, 22.330482482910156, 22.195371627807617, 21.934507369995117, 22.089096069335938, 22.021150588989258, 21.932453155517578, 21.841571807861328, 21.717914581298828, 21.64080047607422, 21.604248046875, 21.501008987426758, 21.390344619750977, 21.687889099121094, 21.6571044921875, 21.63495445251465, 21.51190757751465, 21.24129295349121]",23.10989761352539,21.24129295349121,21.9247184753418,11.958411518152936,13.506369714621874,23.959999084472656,85.16949814626135,timesfm,-2.035280609130858,41.0,-80.94310982513423
PL,24.681888580322266,"[24.681888580322266, 24.276206970214844, 24.004459381103516, 23.35198211669922, 23.115142822265625, 22.836769104003906, 22.47303009033203, 22.155384063720703, 21.78693389892578, 21.53305435180664, 21.283828735351562, 21.222209930419922, 20.946697235107422, 20.783222198486328, 20.628257751464844, 20.45440673828125, 20.302597045898438, 20.352951049804688, 20.349578857421875, 20.209510803222656]",24.681888580322266,20.209510803222656,21.837405586242674,10.118740729697857,12.14838342435097,23.899999618530273,47.106545762737035,timesfm,-2.062594032287599,41.0,-82.0293646640778
TEVA,32.91187286376953,"[32.91187286376953, 32.674041748046875, 32.73902893066406, 32.58045196533203, 32.56705856323242, 32.40651321411133, 32.45458221435547, 32.472450256347656, 32.49638366699219, 32.329811096191406, 32.38232421875, 32.197242736816406, 32.21725845336914, 31.908653259277344, 31.85431671142578, 31.66381072998047, 31.64866828918457, 31.276973724365234, 31.27516746520996, 30.957124710083008]",32.91187286376953,30.957124710083008,32.150686740875244,19.09140240841116,12.256013358301983,34.220001220703125,51.245545562531824,timesfm,-2.069314479827881,29.0,-58.209816317558285
TWLO,109.084228515625,"[109.084228515625, 107.91867065429688, 110.13963317871094, 108.32937622070312, 108.51820373535156, 108.09999084472656, 109.73153686523438, 110.70155334472656, 111.62085723876953, 110.10466003417969, 111.84684753417969, 110.62184143066406, 111.05311584472656, 110.98049926757812, 112.17677307128906, 114.28215026855469, 115.9800033569336, 112.49900817871094, 113.3724136352539, 113.46331787109375]",115.9800033569336,107.91867065429688,111.02623405456544,76.39994963613574,5.11777116968213,113.13999938964844,42.02961541496888,timesfm,-2.113765335083002,8.0,-16.402819000244097
IOVA,2.1284008026123047,"[2.1284008026123047, 3.131359100341797, 3.4994516372680664, -4.722145080566406, -5.428571701049805, -0.09505271911621094, -1.4686946868896484, 2.4017763137817383, 1.3805742263793945, -0.035414695739746094, 1.4842557907104492, -0.5452861785888672, 3.6370840072631836, -1.8248720169067383, 2.225985527038574, 7.995360851287842, 4.964424133300781, 0.5859317779541016, -1.515456199645996, -2.78009033203125]",7.995360851287842,-5.428571701049805,0.7509510278701782,7.47211806636125,99.62343073920493,2.869999885559082,65.38460921253798,timesfm,-2.1190488576889037,348.0,-715.3061324014662
BTDR,6.586347579956055,"[6.586347579956055, 6.062978744506836, 5.850767135620117, 5.364830017089844, 5.206361770629883, 5.002559661865234, 5.385009765625, 5.417151927947998, 5.6626482009887695, 5.479773998260498, 5.5326337814331055, 5.25241756439209, 5.370382308959961, 5.338014602661133, 5.7900590896606445, 6.034747123718262, 6.3309526443481445, 5.829856872558594, 5.979791164398193, 5.645321369171143]",6.586347579956055,5.002559661865234,5.656130266189575,35.328136556265164,49.14060903415898,7.78000020980835,24.5893729443884,timesfm,-2.1238699436187742,128.0,-263.699692199707
